ID;NAME;ORGANISATION;BERUF;PSEUDONYM;ANMERKUNGEN;GND;Geburtsdatum;Sterbedatum
2567;Schultheiß, Albrecht Fürchtegott;False;Graphik;;;;1823;1909
2568;Schultheß, Carl Johann Jacob;False;Graphik;;;;1775;1854
2569;Schultz, Christian;False;Musik;;;;;1827
2570;Schulz-Bodmer, Wilhelm;False;Text;;;;1797;1860
2571;Schulz, Eduard;False;Text;E. Ferrand;;;1813;1842
2572;Schulz, Friedrich Eduard;False;Text;;;;1799;1829
2573;Schulz, Friedrich Wilhelm;False;Musik;;;;1766;1799
2574;Schulz, Joachim Christoph Friedrich;False;Text;;;;1762;1798
2575;Schulz, Johann Abraham Peter;False;Musik;;;;1747;1800
2576;Schulz, Johann Gottlob;False;Text;Heinrich Ringwald;;;1762;1810
2577;Schulze, Ernst Conrad Friedrich;False;Text;;;;1789;1817
2578;Schulze, Friedrich August;False;Text;"Friedrich Laun; Hans Helldunkel; Innocenz; Jeremias; Chr.H. Spieß; Teutobald; Wolfgang";;;1770;1849
2579;Schumacher, Andreas;False;Text;;;;1803;1868
2580;Schumacher, August Heinrich;False;Text;;;;1790;1864
2581;Schumann, Johann Gottlob;False;Graphik;;;;1761;1810
2582;Schumann, Robert;False;Musik;;;;1810;1856
2583;Schummel, Johann Gottlieb;False;Text;;;;1748;1813
2584;Schuppius, Johann Balthasar;False;Text;;;;1610;1661
2585;Schuricht, Christian Friedrich;False;Graphik;;;;1753;1832
2586;Schurz, Anton Xaver;False;Text;;;;1794;1859
2587;Schuster, Joseph;False;Musik;;;;1748;1812
2588;Schütz, Christian Wilhelm von;False;Text;;;;1776;1847
2589;Schütz, Friedrich Karl Julius;False;Text;;;;1779;1844
2590;Schütz, Johann Stephan;False;Text;;;;1771;1839
2591;Schütz, Karl Julius;False;Text;;;;1779;1844
2592;Schütze, Ludwig;False;Graphik;;;;um 1807;
2593;Schütze, Stephan;False;Text;;;;1771;1839
2594;Schüz, Franz;False;Graphik;;;;1751;1781
2595;Schwab, Gustav;False;Text;;;;1792;1850
2596;Schwachhofer, Johann Joseph;False;Graphik;;;;1772;
2597;Schwaldopler, Johann;False;Text u. Hrsg;"J. B. Schütz; K. L. Schaller";;;1777;1808
2598;Schwarz, Paul Wolfgang;False;Graphik;;;;1766;1815
2599;Schwarz, Sophie;False;Text;;;;1754;1789
2600;Schwarzenberg, Friedrich von;False;Text;;;;1800;1870
2601;Schweighäuser, Johann Gottfried;False;Text;;;;1776;1844
2602;Schweizer, Anton;False;Musik;;;;1737;1787
2603;Schwemminger, Heinrich;False;Graphik;;;;1803;1884
2604;Schwenke, Christian Friedrich Gottlieb;False;Musik;;;;1766;1822
2605;Schwerdgeburth, Karl August;False;Graphik;;;;1785;1878
2606;Schwetschke, Gustav;False;Text;Lucilius ab Uva;;;1804;1881
2607;Schweyer, Jeremias Paul;False;Graphik;;;;1754;1813
2608;Schwind, Moritz von;False;Graphik;;;;180;1871
2609;Scott, John;False;Graphik;;;;1774;1828
2610;Scott, Walter;False;Text;;;;1771;1832
2611;Scriven, Edward;False;Graphik;;;;1775;1841
2612;Seckendorf, Christian Adolf von;False;Text u. Hrsg;;;;1767;1833
2613;Seckendorff-Aberdar, Franz Karl Leopold von;False;Text;;;;1775;1809
2614;Seckendorff, Karl Siegmund von;False;Text;;;;1744;1785
2615;Seegemund, Johann Georg;False;Text;Gottwalt;;;1794;
2616;Seeger, Ludwig;False;Text;;;;1810;1864
2617;Seibert, Johann Suibert;False;Text;;;;1788;1871
2618;Seibt, Karl Heinrich;False;Text u. Hrsg;;;;1735;1806
2619;Seidel, Friedrich Ludwig;False;Musik;;;;1765;1831
2620;Seidel, Johann Friedrich;False;Text;;;;1749;1836
2621;Seidl, Johann Gabriel;False;Text;Meta Communis;;;1804;1875
2622;Seifried, Karl Heinrich;False;Text;;;;1753;1817(?)
2623;Seiler, Joseph;False;Text;;;;1823;1877
2624;Seiler, Joseph Albert;False;Graphik;;;;e. 1837/1848;
2625;Seipp, Anton;False;Graphik;;;;e. 1840;
2626;Seitz, Johann Baptist;False;Graphik;;;;1786;1850
2627;Semler, Christian August;False;Text;;;;1767;1825
2628;Semmig, Friedrich Hermann;False;Text;;;;1820;1897
2629;Senf, Heinrich Christian Lebrecht;False;Text;Filidor;;;;1793
2630;Senff, Carl August;False;Graphik;;;;1770;1838
2631;Senn, Johannes;False;Graphik;;;;1780;1861
2632;Sergel, Johan Tobias;False;Graphik;;;;1740;1814
2633;Sergent-Marceau, Antoine François;False;Graphik;;;;1751;1847
2634;Sermage von Szomszédvár, Karl Johann Peter;False;Text;;;;1793;1851
2635;Serz, Johann Georg;False;Graphik;;;;1808;
2636;Sessa, Karl Borromäus Alexander;False;Text;;;;1787;1813
2637;Seuffert, Johann Adam von;False;Text;;;;1794;1857
2638;Seume, Johann Gottfried;False;Text;;;;1763;1810
2639;Seutter, Johann Georg von;False;Text;;;;1769;1833
2640;Seybold, Christian;False;Graphik;;;;1697;1768
2641;Seybold, David Christoph;False;Text u. Hrsg;;;;1747;1804
2642;Seydelmann, Crescentius Josephus Johannes;False;Graphik;;;;1750;1829
2643;Seydelmann, Franz;False;Musik;;;;1748;1806
2644;Seyfert, Johann Gottlieb;False;Graphik;;;;1761;1824
2645;Seyffarth, Friedrich Karl;False;Text;;;;e 1816;
2646;Seyffer, Friedrich August;False;Graphik;;;;1774;1845
2647;Seyfried, Ignaz von;False;Text u. Musik;;;;1776;1841
2648;Shakespeare, William;False;Text;;;;1564;1616
2649;Sharp, Michael Willam;False;Graphik;;;;;1840
2650;Shenton, Henry Chawnes (d. Ä.);False;Graphik;;;;1803;1866
2651;Sichling, Lazarus Gottlieb;False;Graphik;;;;1812;1863
2652;Sickingen, Franz von;False;Text;;;;1481;1523
2653;Sickler, Friedrich Karl Ludwig;False;Text u. Hrsg;;;;1773;1836
2654;Siebert, August;False;Text;[Dr.] August Kornfeger;;;1805;1855
2655;Siede, Johann Christian;False;Text;;;;1765;1806
2656;Siegert, August Friedrich;False;Graphik;;;;1820;1883
2657;Siegfried, Johann Samuel;False;Text;;;;1775;1840
2658;Siegmund, Ferdinand;False;Text;;;;e. 1851;
2659;Sigrist, Bernhard;False;Graphik;;;;1760;1824
2660;Silbert, Johann Peter;False;Text;;;;1777;1844
2661;Simmonds, Julius;False;Graphik;;;;1843;1924
2662;Simmons, William Henry;False;Graphik;;;;1811;1882
2663;Simolin, Alexander Heinrich von;False;Text;;;;1800;
2664;Simon, Anton;False;Text;"A. Nmis; A. A. Nomis";;;1760;1810
2665;Simonet, Jean-Baptiste;False;Graphik;;;;1742;1813
2666;Simrock, Karl;False;Text;;;;1802;1876
2667;Singer, Johann Paul;False;Graphik;;;;1723;e. 1846
2668;Sintzel, Joseph;False;Text u. Hrsg;;;;1798;1868
2669;Sintzenich, Heinrich;False;Graphik;;;;1752;1812
2670;Sirani, Elisabetha;False;Graphik;;;;1638;1665
2671;Sivers, Jegór von;False;Text;;;;1823;1879
2672;Skreta, Karel Sotnovsky;False;Graphik;;;;1610;1674
2673;Sluyter, Dirk Jurriaan;False;Graphik;;;;1811;1886
2674;Smets, Moritz;False;Text;;;;1828;1890
2675;Smets, Wilhelm;False;Text;Theobald;;;1796;1848
2676;Smidt, Heinrich;False;Text;;;;1798;1867
2677;Smirke, Robert;False;Graphik;;;;1752;1845
2678;Smith, Edward;False;Graphik;;;;e. 1823 ff;
2679;Soden, Julius von;False;Text;;;;1754;1831
2680;Söderberg, Gustaf;False;Graphik;;;;1799;1875
2681;Södermark, Olof Johan;False;Graphik;;;;1790;1848
2682;Soeltl, Johann Michael;False;Text;;;;1797;1888
2683;Sohn, Carl Ferdinand;False;Graphik;;;;1805;1867
2684;Solbrig, Christian Gottfried;False;Text u. Hrsg;;;;1774;1838
2685;Solger, Reinhold;False;Text;Apelles Storchschnabel;;;1780;1819
2686;Soltau, Diedrich Wilhelm;False;Text u. Graphik;;;;1745;1827
2687;Solvyns, Balthazar;False;Graphik;;;;1760;1824
2688;Sommer, Elise;False;Text;;;;1767;
2689;Sonderland, Johann Baptist Wilhelm Adolf;False;Graphik u. Text;;;;1805;1878
2690;Sondershausen, Philipp Karl Christian;False;Text;;;;1792;1882
2691;Sonnenberg, Franz von;False;Text;;;;1779;1805
2692;Sonnenfels, Joseph von;False;Text;;;;1733;1817
2693;Sonnenleiter, Johannes;False;Graphik;;;;1825;1907
2694;Sonnerat, Pierre;False;Graphik;;;;um 1745;1814
2695;Sonnleithner, Joseph;False;Text u. Hrsg;;;;1766;1835
2696;Sonntag, Johann Vincenz;False;Text;;;;1811;1847
2697;Sonntag, Karl Gottlob;False;Text;;;;1765;1827
2698;Sotzmann, Daniel Friedrich;False;Graphik;;;;1754;1840
2699;Spalding, Georg Ludwig;False;Text;;;;1762;1811
2700;Spangenberg geb. Wehrs, Dorothee Charlotte Elisabeth;False;Text;"Aemilia; Dorothee Charlotte Elisabeth Wehrs";;;1755;1808
2701;Spazier, Johanne Karoline Wilhelmine;False;Text u. Hrsg;;;;1777;1825
2702;Speckter, Johann Michael;False;Graphik;;;;1764;1845
2703;Spee, Friedrich;False;Text;;;;1591;1635
2704;Spener, Johann Carl Philipp;False;Text u. Hrsg u. Vrlgr;;;;1749;1827
2705;Spiegel von Pickelsheim, Dietrich Ernst;False;Text;;;;1737;1789
2706;Spieß, August Friedrich;False;Graphik;;;;1806;1855
2707;Spiker, Samuel Heinrich;False;Text;;;;1786;1858
2708;Spiller von Mitterberg, Christian Heinrich Ludwig von;False;Text u. Hrsg;;;;762;1831
2709;Spindler, Carl;False;Text;Spinalba;;;1796;1855
2710;Spitta, Carl Johann Philipp;False;Text;;;;1801;1859
2711;Spittler, Ludwig Timotheus;False;Text;;;;1752;1810
2712;Splittegarb, Karl Friedrich;False;Text u. Hrsg;;;;1753;1802
2713;Spoel, Jacob;False;Graphik;;;;1820;1868
2714;Spohler, Jan Jacob;False;Graphik;;;;1811;1879
2715;Spohr, Louis;False;Musik;;;;1784;1859
2716;Sponeck, Karl Friedrich Christian Wilhelm;False;Text;;;;1762;1827
2717;Sponeck, Karl Friedrich Christian Wilhelm von;False;Text;;;;1762;1827
2718;Spontini, Gasparo Luigi Pacificio;False;Musik;;;;1774;1851
2719;Sprengel, Kurt;False;Text;;;;1766;1833
2720;Sprengel, Matthias Christian;False;Text;;;;1746;1803
2721;Sprickmann, Anton Matthias;False;Text;;;;1749;1833
2722;Sprinck, Christian Friedrich;False;Graphik;;;;1769;1831 (?)
2723;Springer, Cornelis;False;Graphik;;;;1817;1891
2724;Stadler, Maximilian;False;Musik;;;;1748;1833
2725;Stägelich, J. C.;False;Graphik;;;;e. 1787;1812
2726;Stägemann, Friedrich August von;False;Text;;;;1763;1840
2727;Stähele, Andreas;False;Text;;;;1795;1864
2728;Stahr, Adolf;False;Text;;;;1805;1876
2729;Stahr, Fanny;False;Text;"Verf. der Clementine; Adriana; Iduna; Fanny Lewald";;;1811;1889
2730;Stamford, Heinrich Wilhelm von;False;Text;;;;1740;1807
2731;Stamm, Ferdinand;False;Text;"Fernand; Ferrand";;;1813;1880
2732;Stampeel, Nicolaus Peter;False;Text;;;;1750;1807
2733;Stanfield, Clarkson;False;Graphik;;;;1793;1867
2734;Stang, Rudolf;False;Graphik;;;;1831;1927
2735;Stange, Karl Friedrich;False;Text;;;;1792;1865
2736;Starke, Gotthelf Wilhelm Christoph;False;Text;;;;1762;1830
2737;Starklof, Karl Christian Ludwig;False;Text;;;;1789;1850
2738;Staub, Johannes;False;Text u. Hrsg;;;;1813;1880
2739;Stäudlin, Gotthold Friedrich;False;Text;;;;1758;1796
2740;Staufe-Simiginowicz, Ludwig Adolf;False;Text;;;;1832;
2741;Stawinsky, Karl;False;Text;;;;1794;1866
2742;Steeb, Johann Heinrich;False;Text;;;;1742;1799
2743;Steelink, Willem (d. Ä.);False;Graphik;;;;1826;1913
2744;Steen, Jan;False;Graphik;;;;1626;1679
2745;Steffan, Joseph Anton;False;Musik;;;;1726;1797
2746;Stegemann, Magnus Friedrich;False;Graphik;;;;1785;1861
2747;Steger, Johann Heinrich Friedrich Karl Wilhelm;False;Text u. Hrsg.;;;;1811;1874
2748;Steifensand, Xaver;False;Graphik;;;;1809;1876
2749;Steigentesch, August von;False;Text;;;;1774;1826
2750;Stein, Anton Joseph;False;Text;;;;1759;1844
2751;Stein, Karl;False;Text;;;;1773;1855
2752;Stein, Leopold;False;Text;;;;1810;1882
2753;Steinacker, Gustav;False;Text;G[ustav] Treumund;;;1809;1877
2754;Steinbrück, Eduard;False;Graphik;;;;1802;1882
2755;Steinebach, Friedrich;False;Text;;;;1821;
2756;Steiner, Johann Conrad;False;Graphik;;;;1757;1818
2757;Steinkopf, Johann Friedrich;False;Graphik;;;;1737;1825
2758;Steinla, Moritz;False;Graphik;;;;1791;1858
2759;Steinle, Edward Jakob;False;Graphik;;;;1810;1886
2760;Steinmann, Friedrich Arnold;False;Text;;;;1801;1875
2761;Steinmüller, Joseph;False;Graphik;;;;1795;1841
2762;Steinrucker, Leopold;False;Graphik;;;;1801;
2763;Steinschneider, Moritz;False;Text;;;;1816;
2764;Stelzhamer, Franz;False;Text;;;;1802;1874
2765;Stens, Wilhelm;False;Text;;;;1810;1878
2766;Stephanoff, Francis Philip;False;Graphik;;;;1790;1860
2767;Stephanoff, James;False;Graphik;;;;1788;1874
2768;Sterkel, Johann Franz Xaver;False;Musik;;;;1750;1817
2769;Sterne, Laurence;False;Text;Yori(c)k;;;1713;1768
2770;Steuben, Carl von;False;Graphik;;;;1788;1856
2771;Stewardson, Thomas;False;Graphik;;;;1781;1859
2772;Stiegler, Johann Esaias Arnold;False;Text;;;;1767;
2773;Stieglitz, Heinrich;False;Text;;;;1801;1849
2774;Stierle-Holzmeister, Joseph;False;Text;;;;1781;1848
2775;Stierlin, E.;False;Text u. Hrsg;;;;e. 1821;
2776;Stifter, Adalbert;False;Text;;;;1805;1868
2777;Stilke, Hermann Anton;False;Graphik;;;;1803;1860
2778;Stöber, Adolph;False;Text;;;;1810;1892
2779;Stöber, August;False;Text;;;;1808;1884
2780;Stöber, Daniel Ehrenfried;False;Text;;;;1779;1835
2781;Stöber, Franz Xaver;False;Graphik;;;;1795;1858
2782;Stöber, Joseph;False;Graphik;;;;1768;1852
2783;Stockmann, August Cornelius;False;Text u. Hrsg;;;;1751;1821
2784;Stocks, Lumb;False;Graphik;;;;1812;1892
2785;Stohl, Michael;False;Graphik;;;;1813;1881
2786;Stolberg-Stolberg-Gedern, Henriette Katharine zu;False;Text;;;;1751;1832
2787;Stolberg-Stolberg, Christian zu;False;Text;;;;1748;1821
2788;Stolberg-Stolberg, Friedrich Leopold zu;False;Text;;;;1750;1819
2789;Stolberg, Agnes zu;False;Text;;;;1761;1788
2790;Stoll, Joseph Ludwig;False;Text;;;;1778;1815
2791;Stolle, Ludwig Ferdinand;False;Text;;;;1806;1872
2792;Stolterfoth, Wilhelmine Julie Adelheid von;False;Text;;;;1800;1875
2793;Stölzel, Christian Ernst;False;Graphik;;;;1792;1837
2794;Stölzel, Christian Friedrich;False;Graphik;;;;1751;1816
2795;Stone, Frank;False;Graphik;;;;1800;1859
2796;Storch, Ludwig;False;Text;;;;1803;1881
2797;Storck, Adam;False;Text;;;;1780;1822
2798;Storck, Heinrich Wilhelm;False;Graphik;;;;1808;1850
2799;Stortenbeker, Pieter;False;Graphik;;;;1828;1898
2800;Storz, Martin;False;Graphik;;;;1816;
2801;Stothard, Thomas;False;Graphik;;;;1755;1834
2802;Stöttrup, Andreas;False;Graphik;;;;1754;1811
2803;Stöver, Gerhard Friedrich;False;Graphik;;;;1795;1827
2804;Stoy, Johann Sigmund;False;Text;;;;1745;
2805;Strachwitz, Moritz von;False;Text;;;;1822;1847
2806;Strack, Johann Heinrich;False;Graphik u. Sonst.;;;;1805;1880
2807;Strack, Ludwig Philipp;False;Graphik;;;;1761;1836
2808;Strack, Wilhelm;False;Graphik;;;;1758;1829
2809;Stralendorff, Carl Friedrich von;False;Graphik;;;;1811;1859
2810;Strass, Karl Friedrich Heinrich;False;Text;Otto v. Deppen;;;1803;1864
2811;Straube, Emanuel;False;Text;;;;1801;1872
2812;Strauß, Gerhard Friedrich Abraham;False;Text;Vitalis;;;1786;1863
2813;Strebinger, Mathias;False;Musik;;;;1807;
2814;Streckfuß, Karl;False;Text;;;;1778;1844
2815;Streiter, Joseph;False;Text;Berengarius Ivo;;;1804;1873
2816;Streithorst, Johann Werner;False;Text;;;;1746;1800
2817;Stridbeck, Johann II.;False;Graphik;;;;1665;1714
2818;Strixner, August;False;Graphik;;;;1820;>1855
2819;Strodtmann, Adolf;False;Text;;;;1829;1879
2820;Struve, Gustav von;False;Text;;;;1805;1870
2821;Studach, Jakob Laurenz;False;Text;;;;1796;1864
2822;Studnitz, Karl Wolf Wilhelm Hans Scipio von;False;Text;;;;1789;1840
2823;Study, Heinrich;False;Graphik;;;;e. 1798/1808;
2824;Stüler, August;False;Graphik;;;;1800;1865
2825;Sturm, Johann Georg;False;Graphik;;;;1742;1793
2826;Sturm, Julius Karl Reinhold;False;Text;;;;1816;1896
2827;Stürmer, Heinrich;False;Graphik;;;;1774;1855
2828;Stürmer, Karl;False;Graphik;;;;1803;1881
2829;Sturz, Helfrich Peter;False;Text;;;;1736;1779
2830;Suckow, Carl Adolph;False;Text;Posgaru;;;1789;1854
2831;Suckow, Emma von;False;Text;Emma (von) Niendorf;;;1807;1876
2832;Suhr, Lucie [Luise] Henriette von;False;Text;"Agathe S.; Agathe von S.";;;;1850
2833;Sulzer, Johann Anton;False;Musik u. Text;;;;1752;1828
2834;Sulzer, Johann Rudolf;False;Text;;;;1750;
2835;Susan, Friederike;False;Text;;;;1784;
2836;Susemihl, Johann Conrad;False;Graphik;;;;1767;
2837;Susemihl, Johann Theodor;False;Graphik;;;;1772;
2838;Susenbeth, Johann;False;Graphik;;;;e. 1816;
2839;Suter, Wilhelm;False;Graphik;;;;1806;1882
2840;Swan, Abraham;False;Graphik;;;;18. Jh.;
2841;Swebach, Edouard;False;Graphik;;;;1800;1870
2842;Swiedak, Karl;False;Text;"Carl Elmar; Karl Elmar";;;1815;1888
2843;Swift, Jonathan;False;Text;;;;1667;1745
2844;Swoboda, Eduard;False;Graphik;;;;1814;1902
2845;Swoboda, Karl;False;Graphik;;;;1824;1870
2846;Swoboda, Wenzel Alois;False;Text;;;;1791;1849
2847;Sydow, Friedrich Wilhelm von;False;Text u. Hrsg;;;;1780;1845
2848;Sydow, Wilhelmine Friederike Karoline von;False;Text;"Isidore Grönau; Wilhelmine Friedrike Karoline von Criegern";;;1789;1867
2849;Symanski, Johann Daniel;False;Text;;;;1789;1857
2850;Sysang, Johanna Dorothea;False;Graphik;J. D. Philippin;;;1729;1791
2851;Tag, Christian Gotthilf;False;Musik;;;;1735;1811
2852;Tanner, Karl Rudolf;False;Text;;;;1794;1849
2853;Tardieu, Jean-Baptiste Pierre;False;Graphik;;;;1746;1816
2854;Tarnow, Fanny;False;Text;Fanny;;;1779;1862
2855;Tasso, Torquato;False;Text;;;;1544;1595
2856;Taurel, Charles Edouard;False;Graphik;;;;1824;1892
2857;Taverna, Gaudenz;False;Graphik;;;;1814;1878
2858;Tayler, Frederick;False;Graphik;;;;1802;1889
2859;Teichel, Albert;False;Graphik;;;;1822;1873
2860;Teichs, Adolf;False;Graphik;;;;1812;1860
2861;Tempesta, Antonio;False;Graphik;;;;1555;1630
2862;Tendler, Johann II.;False;Graphik;;;;1777;1849
2863;Teniers, David (d. J.);False;Graphik;;;;1610;1690
2864;Tennant, John;False;Graphik;;;;1796;1872
2865;Tennecker, Christian Ehrenfried Seifert von;False;Text u. Hrsg.;Valentin Trichter;;;1770;1839
2866;Tenner, Karl Christian;False;Text;;;;1791;1866
2867;Tepplar, Anton;False;Graphik;;;;1804;
2868;Tersteegen, Gerhard;False;Text;;;;1697;1769
2869;Tesche, Walter;False;Text;;;;1795;1848
2870;Tessin, Christian Wilhelm von;False;Text;;;;1781;1846
2871;Tetar van Elven, Jean-Baptist;False;Graphik;;;;1805;1879
2872;Teuscher, Christian Friedrich Gottfried;False;Text;;;;1791;1865
2873;Texier, G.;False;Graphik;;;;um 1750;
2874;Thaeter, Julius Cäsar;False;Graphik;;;;1804;1870
2875;Thaurer, Johann, Ritter von Gallenstein;False;Text;;;;1779;1840
2876;Theer, Adolf;False;Graphik;;;;1811;1868
2877;Theer, Albert;False;Graphik;;;;1815;1902
2878;Theer, Robert;False;Graphik;;;;1808;1863
2879;Thelott, Ernst Karl Gottlieb;False;Graphik;;;;1760;1834
2880;Thelott, Johann Paul;False;Graphik;;;;1758;1840
2881;Theremin, Ludwig Friedrich Franz;False;Text;;;;1780;1846
2882;Thiele, Karl Friedrich;False;Graphik;;;;um 1780;um 1836
2883;Thieme, Moritz;False;Text u. Hrsg;;;;1799;1854
2884;Thierry, Wilhelm Adam;False;Graphik;;;;1761;1823
2885;Thiersch, Friedrich;False;Text;;;;1784;1860
2886;Thiesen, Charlotte;False;Text;Caroline Stille;;;1782;1834
2887;Thoenert, Medardus;False;Graphik;;;;1754;1814
2888;Thomas, Antoine Jean Baptiste;False;Graphik;;;;1791;1834
2889;Thomé, Friedrich;False;Graphik;;;;1794;1837
2890;Thomsen, Johann Hinrich;False;Text;;;;1749;1777
2891;Thomson, Henry;False;Graphik;;;;1773;1843
2892;Thorbecke, Karl Eberhard;False;Text;;;;1785;1838
2893;Thorvaldsen, Bertel;False;Graphik;;;;1768;1844
2894;Thouret, Nicolaus Friedrich;False;Graphik;;;;1767;1845
2895;Thümmel, Moritz August von;False;Text;;;;1738;1817
2896;Thurn-Valsassina, Georg von;False;Text u. Hrsg;;;;1788;1866
2897;Thurston, John;False;Graphik;;;;1744;1822
2898;Tidemand, Adolph;False;Graphik;;;;1814;1876
2899;Tieck, Christian Friedrich;False;Graphik;;;;1776;1851
2900;Tieck, Dorothea;False;Text;;;;1799;1841
2901;Tieck, Johann Ludwig;False;Text;"Gottlieb Färber; Peter Leberecht";;;1773;1853
2902;Tiedge, Christoph August;False;Text;;;;1752;1841
2903;Tielke, Johann Friedrich;False;Graphik;;;;1763;1832
2904;Tielker, Johann Friedrich;False;Graphik;;;;1763;1832
2905;Tierce, Jean-Baptiste;False;Graphik;;;;1737;1790
2906;Tilesius von Tilenau, Wilhelm Gottlieb;False;Graphik;;;;1769;1857
2907;Timbrell, James Christopher;False;Graphik;;;;1807;1850
2908;Timlich, Carl;False;Graphik;;;;1744;1825
2909;Timme, Christian Friedrich;False;Text;;;;1752;1788
2910;Tischbein, Caroline;False;Graphik;;;;1783;1843
2911;Tischbein, Johann Friedrich August;False;Graphik;;;;1750;1812
2912;Tischbein, Johann Heinrich;False;Graphik;;;;1722;1789
2913;Tischbein, Wilhelm;False;Graphik;;;;1751;1829
2914;Titl, Anton Emil;False;Musik;;;;1809;1882
2915;Tizian. Vecellio, Tiziano;False;Graphik;;;;1477;1576
2916;Told von Doldenburg, Franz Xaver;False;Text;;;;1792;1849
2917;Töpfer, Karl;False;Text u. Hrsg;;;;1792;1806
2918;Törmer, Benno Friedrich;False;Graphik;;;;1804;1859
2919;Townley, Charles;False;Graphik;;;;1746;1800
2920;Trahndorf, Karl Friedrich Eusebius;False;Text;;;;1782;1863
2921;Trattinick, Leopold;False;Text;;;;1764;1849
2922;Trautmann, Franz;False;Text;;;;1813;1887
2923;Trautmann, Leopold;False;Text u. Hrsg;;;;1766;1825
2924;Treffz, Karl Benjamin;False;Text;;;;1754;1813
2925;Treitschke, Georg Friedrich;False;Text;;;;1776;1842
2926;Tremler, Wenzel;False;Text u. Hrsg;"Lembert; J. W. Lembert";;;1770;1851
2927;Trentsensky, Joseph;False;Graphik;;;;1793;1838
2928;Tresca, Salvatore;False;Graphik;;;;1750 ?;
2929;Treschom Sebastian Friedrich;False;Text;;;;1733;1804
2930;Trevisani, Francesco;False;Graphik;;;;1656;1746
2931;Trigt, Hendrik Albert van;False;Graphik;;;;1829;1899
2932;Trimmel, Josef Franz Emil;False;Text;Emil;;;1786;1867
2933;Tringham, W.;False;Graphik;;;;e. 1761;1792
2934;Trinius, Karl Bernhard;False;Text;;;;1778;1844
2935;Tromlitz, Friedrich Jakob;False;Graphik;;;;1767;1801
2936;Trommsdorff, Johann Bartholomäus;False;Text u. Hrsg;;;;1770;1837
2937;Tröndlin, Ludwig Sigmund;False;Graphik;;;;1798;1864
2938;Trossin, Robert;False;Graphik;;;;1820;1896
2939;Trumbull, John;False;Graphik;;;;1756;1843
2940;Tschabuschnigg, Adolf von;False;Text;;;;1809;1877
2941;Tschink, Kajetan;False;Text u. Hrsg;;;;1762;1813
2942;Turpin de Crissé, Lancelot Théodore;False;Graphik;;;;1782;1859
2943;Tychsen, Thomas Christian;False;Text;;;;1758;1834
2944;Uden, Konrad Friedrich;False;Text u. Hrsg;;;;e.1777;1802
2945;Uechtritz, Friedrich von;False;Text;;;;1800;1875
2946;Ueltzen, Hermann Wilhelm Franz;False;Text;;;;1759;1808
2947;Uhl, Friedrich;False;Text;;;;1825;1906
2948;Uhland, Johann Ludwig;False;Text;"Volker; Spindelmann, der Recensent";;;1787;1862
2949;Uhlemann, Christian Friedrich Traugott;False;Graphik;;;;1765;1857
2950;Ullrich, Titus;False;Text;;;;1813;1891
2951;Ulmenstein, Christian Ulrich von;False;Text u. Musik u. Graphik u. Hrsg;;;;o. A.;
2952;Ulprecht, Ernst Markus;False;Graphik;;;;1770;1831
2953;Unger, Johann Friedrich;False;Hrsg;;;;1750;1804
2954;Unger, Johann Karl;False;Text;;;;1771;>1836
2955;Unger, Wilhelm;False;Graphik;;;;1775;1855
2956;Ungern-Sternberg, Alexander von;False;Text;"Alexander von Sternberg; Satyrus Sylvanus";;;1806;1868
2957;Unzer, Leopold August;False;Text;;;;1748;1774
2958;Usteri, Johann Martin;False;Graphik u. Text;;;;1763;1827
2959;Uwins, Thomas;False;Graphik;;;;1782;1857
2960;Uz, Johann Peter;False;Text;;;;1720;1796
2961;Vaerst, Friedrich Christian Eugen Freiherr von;False;Text;;;;1792;1855
2962;Vafflard, Pierre Antoine Augustin;False;Graphik;;;;1777;
2963;Vaga, Perino del. Buonaccorsi, Pietro;False;Graphik;;;;1501;1547
2964;Vagedes, Adolf von;False;Graphik u. Text u. Musik;;;;1777;1842
2965;Vallou de Villeneuve, Julien;False;Graphik;;;;1795;1866
2966;Varnhagen von Ense, Karl August;False;Text;;;;1785;1858
2967;Varotari, Alessandro. gen. il Padovanino;False;Graphik;;;;1588;1648
2968;Vasari, Giorgio;False;Graphik;;;;1511;1574
2969;Vaudechamp, Joseph;False;Graphik;;;;1790;1866
2970;Vautier, Benjamin;False;Graphik;;;;1829;1898
2971;Veit, Moritz;False;Text;;;;1808;1864
2972;Veit, Philipp;False;Graphik;;;;1793;1877
2973;Veith, Johann Emanuel;False;Text u. Hrsg;;;;1787;1876
2974;Veith, Philipp;False;Graphik;;;;1768;1837
2975;Velasquez, Diego Rodriguez de Silva y,;False;Graphik;;;;1599;1660
2976;Velde, Adriaen van de;False;Graphik;;;;1636;1672
2977;Velde, Karl Franz van der;False;Text;;;;1779;1824
2978;Vendramini, Francesco;False;Graphik;;;;1780;1856
2979;Verelst, Pieter;False;Graphik;;;;~ 1618;1678
2980;Vergilius Maro;False;Text;;;;70;19 v. Chr.
2981;Verhelst, Egid (d. J.);False;Graphik;;;;1733;1818
2982;Vermehren, Henriette;False;Text;;;;;1842
2983;Vermehren, Johann Bernhard;False;Text;;;;1774;1803
2984;Vernet, C.;False;Graphik;;;;;
2985;Vernet, Horace;False;Graphik;;;;1789;1863
2986;Veronese. Caliari, Paolo;False;Graphik;;;;1528;1588
